Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,fbref_id,90s_shooting_dup,Gls_shooting_dup,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK_shooting_dup,PKatt_shooting_dup,fbref_id_shooting_dup,90s_passing_dup,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast_passing_dup,A-xAG,KP,1/3,PPA,CrsPA,fbref_id_passing_dup,90s_possession_dup,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att_possession_dup,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_possession_dup,PrgDist_possession_dup,1/3_possession_dup,CPA,Mis,Dis,Rec,fbref_id_possession_dup,90s_defense_dup,Tkl,TklW,Def 3rd_defense_dup,Mid 3rd_defense_dup,Att 3rd_defense_dup,Tkl.1,Att_defense_dup,Tkl%,Lost,Blocks,Sh_defense_dup,Pass,Int,Tkl+Int,Clr,Err,fbref_id_defense_dup,stint_id
Kieran Trippier,eng ENG,DF,Newcastle,34,1990,21,18,1586,17.6,0,1,1,0,0,0,3,0,0.0,0.06,0.06,0.0,0.06,21512407,17.6,0,2,0,0.0,0.11,0.0,0.0,,0,0,21512407,17.6,,,,,,,,,,,,,,,1,,,,,,21512407,17.6,,,,,,,,,,,,,,,,,,,,,21512407,17.6,,13,,,,,,,,,,,7,,,,21512407,Kieran Trippier__Newcastle
Leandro Trossard,be BEL,FWMF,Arsenal,30,1994,31,21,2000,22.2,6,6,12,6,0,0,2,0,0.27,0.27,0.54,0.27,0.54,38ceb24a,22.2,6,53,15,28.3,2.39,0.68,0.11,0.4,0,0,38ceb24a,22.2,,,,,,,,,,,,,,,6,,,,,,38ceb24a,22.2,,,,,,,,,,,,,,,,,,,,,38ceb24a,22.2,,15,,,,,,,,,,,9,,,,38ceb24a,Leandro Trossard__Arsenal
Adrien Truffert,fr FRA,DF,Bournemouth,23,2001,38,38,3379,37.5,1,5,6,1,0,0,5,0,0.03,0.13,0.16,0.03,0.16,5d0e0a1f,37.5,1,16,6,37.5,0.43,0.16,0.06,0.17,0,0,5d0e0a1f,37.5,,,,,,,,,,,,,,,5,,,,,,5d0e0a1f,37.5,,,,,,,,,,,,,,,,,,,,,5d0e0a1f,37.5,,51,,,,,,,,,,,43,,,,5d0e0a1f,Adrien Truffert__Bournemouth
Axel Tuanzebe,cd COD,DF,Burnley,27,1997,14,14,1201,13.3,1,0,1,1,0,0,1,0,0.07,0.0,0.07,0.07,0.07,2baec6ce,13.3,1,2,1,50.0,0.15,0.07,0.5,1.0,0,0,2baec6ce,13.3,,,,,,,,,,,,,,,0,,,,,,2baec6ce,13.3,,,,,,,,,,,,,,,,,,,,,2baec6ce,13.3,,8,,,,,,,,,,,12,,,,2baec6ce,Axel Tuanzebe__Burnley
Destiny Udogie,it ITA,DFMF,Tottenham,22,2002,20,14,1338,14.9,0,1,1,0,0,0,4,0,0.0,0.07,0.07,0.0,0.07,7cd520e8,14.9,0,4,1,25.0,0.27,0.07,0.0,0.0,0,0,7cd520e8,14.9,,,,,,,,,,,,,,,1,,,,,,7cd520e8,14.9,,,,,,,,,,,,,,,,,,,,,7cd520e8,14.9,,20,,,,,,,,,,,7,,,,7cd520e8,Destiny Udogie__Tottenham
Manuel Ugarte,uy URU,MF,Manchester Utd,24,2001,22,8,887,9.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,c9817014,9.9,0,13,1,7.7,1.32,0.1,0.0,0.0,0,0,c9817014,9.9,,,,,,,,,,,,,,,0,,,,,,c9817014,9.9,,,,,,,,,,,,,,,,,,,,,c9817014,9.9,,30,,,,,,,,,,,20,,,,c9817014,Manuel Ugarte__Manchester Utd
Lesley Ugochukwu,fr FRA,MF,Burnley,21,2004,35,27,2336,26.0,3,1,4,3,0,0,3,1,0.12,0.04,0.15,0.12,0.15,1df4a109,26.0,3,23,8,34.8,0.89,0.31,0.13,0.38,0,0,1df4a109,26.0,,,,,,,,,,,,,,,1,,,,,,1df4a109,26.0,,,,,,,,,,,,,,,,,,,,,1df4a109,26.0,,26,,,,,,,,,,,17,,,,1df4a109,Lesley Ugochukwu__Burnley
Virgil van Dijk,nl NED,DF,Liverpool,34,1991,38,38,3420,38.0,6,0,6,6,0,0,4,0,0.16,0.0,0.16,0.16,0.16,e06683ca,38.0,6,30,14,46.7,0.79,0.37,0.2,0.43,0,0,e06683ca,38.0,,,,,,,,,,,,,,,0,,,,,,e06683ca,38.0,,,,,,,,,,,,,,,,,,,,,e06683ca,38.0,,15,,,,,,,,,,,26,,,,e06683ca,Virgil van Dijk__Liverpool
Joël Veltman,nl NED,DF,Brighton,33,1992,24,9,1058,11.8,1,0,1,1,0,0,5,0,0.09,0.0,0.09,0.09,0.09,dad4b285,11.8,1,4,1,25.0,0.34,0.09,0.25,1.0,0,0,dad4b285,11.8,,,,,,,,,,,,,,,0,,,,,,dad4b285,11.8,,,,,,,,,,,,,,,,,,,,,dad4b285,11.8,,17,,,,,,,,,,,19,,,,dad4b285,Joël Veltman__Brighton
Micky van de Ven,nl NED,DF,Tottenham,24,2001,35,35,3041,33.8,4,1,5,4,0,0,9,1,0.12,0.03,0.15,0.12,0.15,8fe2a392,33.8,4,16,6,37.5,0.47,0.18,0.25,0.67,0,0,8fe2a392,33.8,,,,,,,,,,,,,,,1,,,,,,8fe2a392,33.8,,,,,,,,,,,,,,,,,,,,,8fe2a392,33.8,,20,,,,,,,,,,,21,,,,8fe2a392,Micky van de Ven__Tottenham
Bart Verbruggen,nl NED,GK,Brighton,22,2002,38,38,3420,38.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,cf134113,38.0,0,0,0,,0.0,0.0,,,0,0,cf134113,38.0,,,,,,,,,,,,,,,0,,,,,,cf134113,38.0,,,,,,,,,,,,,,,,,,,,,cf134113,38.0,,1,,,,,,,,,,,0,,,,cf134113,Bart Verbruggen__Brighton
Guglielmo Vicario,it ITA,GK,Tottenham,28,1996,31,31,2790,31.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,77d6fd4d,31.0,0,0,0,,0.0,0.0,,,0,0,77d6fd4d,31.0,,,,,,,,,,,,,,,0,,,,,,77d6fd4d,31.0,,,,,,,,,,,,,,,,,,,,,77d6fd4d,31.0,,1,,,,,,,,,,,0,,,,77d6fd4d,Guglielmo Vicario__Tottenham
Kyle Walker,eng ENG,DFMF,Burnley,35,1990,36,35,3096,34.4,0,2,2,0,0,0,9,0,0.0,0.06,0.06,0.0,0.06,86dd77d1,34.4,0,4,0,0.0,0.12,0.0,0.0,,0,0,86dd77d1,34.4,,,,,,,,,,,,,,,2,,,,,,86dd77d1,34.4,,,,,,,,,,,,,,,,,,,,,86dd77d1,34.4,,32,,,,,,,,,,,43,,,,86dd77d1,Kyle Walker__Burnley
Kyle Walker-Peters,eng ENG,DF,West Ham,28,1997,23,15,1383,15.4,1,0,1,1,0,0,2,0,0.07,0.0,0.07,0.07,0.07,984a5a64,15.4,1,5,3,60.0,0.33,0.2,0.2,0.33,0,0,984a5a64,15.4,,,,,,,,,,,,,,,0,,,,,,984a5a64,15.4,,,,,,,,,,,,,,,,,,,,,984a5a64,15.4,,30,,,,,,,,,,,9,,,,984a5a64,Kyle Walker-Peters__West Ham
Aaron Wan-Bissaka,cd COD,DFMF,West Ham,27,1997,25,23,2081,23.1,0,2,2,0,0,0,4,0,0.0,0.09,0.09,0.0,0.09,9e525177,23.1,0,0,0,,0.0,0.0,,,0,0,9e525177,23.1,,,,,,,,,,,,,,,2,,,,,,9e525177,23.1,,,,,,,,,,,,,,,,,,,,,9e525177,23.1,,24,,,,,,,,,,,41,,,,9e525177,Aaron Wan-Bissaka__West Ham
James Ward-Prowse,eng ENG,MF,Burnley,30,1994,13,7,684,7.6,0,1,1,0,0,0,1,0,0.0,0.13,0.13,0.0,0.13,3515d404,7.6,0,3,2,66.7,0.39,0.26,0.0,0.0,0,0,3515d404,7.6,,,,,,,,,,,,,,,1,,,,,,3515d404,7.6,,,,,,,,,,,,,,,,,,,,,3515d404,7.6,,4,,,,,,,,,,,15,,,,3515d404,James Ward-Prowse__Burnley
Ollie Watkins,eng ENG,FW,Aston Villa,29,1995,37,33,2839,31.5,16,3,19,16,0,0,4,0,0.51,0.1,0.6,0.51,0.6,aed3a70f,31.5,16,83,38,45.8,2.63,1.2,0.19,0.42,0,0,aed3a70f,31.5,,,,,,,,,,,,,,,3,,,,,,aed3a70f,31.5,,,,,,,,,,,,,,,,,,,,,aed3a70f,31.5,,14,,,,,,,,,,,5,,,,aed3a70f,Ollie Watkins__Aston Villa
Danny Welbeck,eng ENG,FW,Brighton,34,1990,37,26,2258,25.1,13,1,14,12,1,3,5,0,0.52,0.04,0.56,0.48,0.52,ce5143da,25.1,13,56,28,50.0,2.23,1.12,0.23,0.46,1,3,ce5143da,25.1,,,,,,,,,,,,,,,1,,,,,,ce5143da,25.1,,,,,,,,,,,,,,,,,,,,,ce5143da,25.1,,14,,,,,,,,,,,8,,,,ce5143da,Danny Welbeck__Brighton
Adam Wharton,eng ENG,MF,Crystal Palace,21,2004,34,29,2552,28.4,1,5,6,1,0,0,6,1,0.04,0.18,0.21,0.04,0.21,4b542852,28.4,1,32,6,18.8,1.13,0.21,0.03,0.17,0,0,4b542852,28.4,,,,,,,,,,,,,,,5,,,,,,4b542852,28.4,,,,,,,,,,,,,,,,,,,,,4b542852,28.4,,36,,,,,,,,,,,27,,,,4b542852,Adam Wharton__Crystal Palace
Ben White,eng ENG,DF,Arsenal,27,1997,12,9,702,7.8,0,1,1,0,0,0,0,0,0.0,0.13,0.13,0.0,0.13,35e413f1,7.8,0,5,1,20.0,0.64,0.13,0.0,0.0,0,0,35e413f1,7.8,,,,,,,,,,,,,,,1,,,,,,35e413f1,7.8,,,,,,,,,,,,,,,,,,,,,35e413f1,7.8,,9,,,,,,,,,,,9,,,,35e413f1,Ben White__Arsenal
Mats Wieffer,nl NED,DF,Brighton,25,1999,26,23,1903,21.1,2,3,5,2,0,0,8,0,0.09,0.14,0.24,0.09,0.24,4876c9ab,21.1,2,18,6,33.3,0.85,0.28,0.11,0.33,0,0,4876c9ab,21.1,,,,,,,,,,,,,,,3,,,,,,4876c9ab,21.1,,,,,,,,,,,,,,,,,,,,,4876c9ab,21.1,,43,,,,,,,,,,,24,,,,4876c9ab,Mats Wieffer__Brighton
Neco Williams,wls WAL,DF,Nottingham,24,2001,37,36,3204,35.6,2,3,5,2,0,0,6,1,0.06,0.08,0.14,0.06,0.14,dd323728,35.6,2,46,19,41.3,1.29,0.53,0.04,0.11,0,0,dd323728,35.6,,,,,,,,,,,,,,,3,,,,,,dd323728,35.6,,,,,,,,,,,,,,,,,,,,,dd323728,35.6,,61,,,,,,,,,,,46,,,,dd323728,Neco Williams__Nottingham
Estêvão Willian,br BRA,MF,Chelsea,18,2007,22,12,848,9.4,2,2,4,2,0,0,4,0,0.21,0.21,0.42,0.21,0.42,2eda11b1,9.4,2,28,8,28.6,2.97,0.85,0.07,0.25,0,0,2eda11b1,9.4,,,,,,,,,,,,,,,2,,,,,,2eda11b1,9.4,,,,,,,,,,,,,,,,,,,,,2eda11b1,9.4,,6,,,,,,,,,,,4,,,,2eda11b1,Estêvão Willian__Chelsea
Joe Willock,eng ENG,MF,Newcastle,25,1999,24,10,983,10.9,0,2,2,0,0,0,3,0,0.0,0.18,0.18,0.0,0.18,a3b03921,10.9,0,17,6,35.3,1.56,0.55,0.0,0.0,0,0,a3b03921,10.9,,,,,,,,,,,,,,,2,,,,,,a3b03921,10.9,,,,,,,,,,,,,,,,,,,,,a3b03921,10.9,,15,,,,,,,,,,,7,,,,a3b03921,Joe Willock__Newcastle
Callum Wilson,eng ENG,FW,West Ham,33,1992,32,11,1251,13.9,7,1,8,7,0,0,1,0,0.5,0.07,0.58,0.5,0.58,c596fcb0,13.9,7,38,16,42.1,2.73,1.15,0.18,0.44,0,0,c596fcb0,13.9,,,,,,,,,,,,,,,1,,,,,,c596fcb0,13.9,,,,,,,,,,,,,,,,,,,,,c596fcb0,13.9,,2,,,,,,,,,,,3,,,,c596fcb0,Callum Wilson__West Ham
Harry Wilson,wls WAL,MF,Fulham,28,1997,36,32,2673,29.7,10,7,17,10,0,0,7,0,0.34,0.24,0.57,0.34,0.57,c6dc9ecd,29.7,10,78,25,32.1,2.63,0.84,0.13,0.4,0,0,c6dc9ecd,29.7,,,,,,,,,,,,,,,7,,,,,,c6dc9ecd,29.7,,,,,,,,,,,,,,,,,,,,,c6dc9ecd,29.7,,19,,,,,,,,,,,16,,,,c6dc9ecd,Harry Wilson__Fulham
Florian Wirtz,de GER,MF,Liverpool,22,2003,33,27,2378,26.4,5,3,8,5,0,0,1,0,0.19,0.11,0.3,0.19,0.3,e7fcf289,26.4,5,51,18,35.3,1.93,0.68,0.1,0.28,0,0,e7fcf289,26.4,,,,,,,,,,,,,,,3,,,,,,e7fcf289,26.4,,,,,,,,,,,,,,,,,,,,,e7fcf289,26.4,,26,,,,,,,,,,,12,,,,e7fcf289,Florian Wirtz__Liverpool
Nick Woltemade,de GER,FWMF,Newcastle,23,2002,33,24,1902,21.1,8,3,11,7,1,1,0,0,0.38,0.14,0.52,0.33,0.47,7ca196eb,21.1,8,32,13,40.6,1.51,0.62,0.25,0.62,1,1,7ca196eb,21.1,,,,,,,,,,,,,,,3,,,,,,7ca196eb,21.1,,,,,,,,,,,,,,,,,,,,,7ca196eb,21.1,,13,,,,,,,,,,,5,,,,7ca196eb,Nick Woltemade__Newcastle
Chris Wood,nz NZL,FW,Nottingham,33,1991,15,11,901,10.0,3,0,3,3,0,0,0,0,0.3,0.0,0.3,0.3,0.3,4e9a0555,10.0,3,23,9,39.1,2.3,0.9,0.13,0.33,0,0,4e9a0555,10.0,,,,,,,,,,,,,,,0,,,,,,4e9a0555,10.0,,,,,,,,,,,,,,,,,,,,,4e9a0555,10.0,,1,,,,,,,,,,,1,,,,4e9a0555,Chris Wood__Nottingham
Granit Xhaka,ch SUI,MF,Sunderland,32,1992,34,32,2904,32.3,1,6,7,1,0,0,8,0,0.03,0.19,0.22,0.03,0.22,e61b8aee,32.3,1,21,5,23.8,0.65,0.15,0.05,0.2,0,0,e61b8aee,32.3,,,,,,,,,,,,,,,6,,,,,,e61b8aee,32.3,,,,,,,,,,,,,,,,,,,,,e61b8aee,32.3,,33,,,,,,,,,,,29,,,,e61b8aee,Granit Xhaka__Sunderland
Yehor Yarmoliuk,ua UKR,MF,Brentford,21,2004,37,30,2659,29.5,1,2,3,1,0,0,7,0,0.03,0.07,0.1,0.03,0.1,907a5d7c,29.5,1,16,4,25.0,0.54,0.14,0.06,0.25,0,0,907a5d7c,29.5,,,,,,,,,,,,,,,2,,,,,,907a5d7c,29.5,,,,,,,,,,,,,,,,,,,,,907a5d7c,29.5,,46,,,,,,,,,,,28,,,,907a5d7c,Yehor Yarmoliuk__Brentford
Ryan Yates,eng ENG,MF,Nottingham,27,1997,22,2,617,6.9,0,2,2,0,0,0,3,0,0.0,0.29,0.29,0.0,0.29,c1fe2a48,6.9,0,9,2,22.2,1.31,0.29,0.0,0.0,0,0,c1fe2a48,6.9,,,,,,,,,,,,,,,2,,,,,,c1fe2a48,6.9,,,,,,,,,,,,,,,,,,,,,c1fe2a48,6.9,,10,,,,,,,,,,,9,,,,c1fe2a48,Ryan Yates__Nottingham
Leny Yoro,fr FRA,DF,Manchester Utd,19,2005,32,18,1740,19.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,6763f716,19.3,0,9,3,33.3,0.47,0.16,0.0,0.0,0,0,6763f716,19.3,,,,,,,,,,,,,,,0,,,,,,6763f716,19.3,,,,,,,,,,,,,,,,,,,,,6763f716,19.3,,20,,,,,,,,,,,31,,,,6763f716,Leny Yoro__Manchester Utd
Joshua Zirkzee,nl NED,FWMF,Manchester Utd,24,2001,24,5,626,7.0,2,1,3,2,0,0,3,0,0.29,0.14,0.43,0.29,0.43,028e70b9,7.0,2,25,9,36.0,3.59,1.29,0.08,0.22,0,0,028e70b9,7.0,,,,,,,,,,,,,,,1,,,,,,028e70b9,7.0,,,,,,,,,,,,,,,,,,,,,028e70b9,7.0,,6,,,,,,,,,,,1,,,,028e70b9,Joshua Zirkzee__Manchester Utd
Martín Zubimendi,es ESP,MF,Arsenal,26,1999,38,34,2992,33.2,5,1,6,5,0,0,4,0,0.15,0.03,0.18,0.15,0.18,3ee0dd59,33.2,5,27,9,33.3,0.81,0.27,0.19,0.56,0,0,3ee0dd59,33.2,,,,,,,,,,,,,,,1,,,,,,3ee0dd59,33.2,,,,,,,,,,,,,,,,,,,,,3ee0dd59,33.2,,39,,,,,,,,,,,39,,,,3ee0dd59,Martín Zubimendi__Arsenal
Martin Ødegaard,no NOR,MF,Arsenal,26,1998,24,16,1369,15.2,1,6,7,1,0,0,0,0,0.07,0.39,0.46,0.07,0.46,79300479,15.2,1,22,8,36.4,1.45,0.53,0.05,0.13,0,0,79300479,15.2,,,,,,,,,,,,,,,6,,,,,,79300479,15.2,,,,,,,,,,,,,,,,,,,,,79300479,15.2,,9,,,,,,,,,,,7,,,,79300479,Martin Ødegaard__Arsenal
